Group Code,Group Name,Class Code,Class Name,Position Code,Position Name,Subposition Code,Subposition Name,MXIK Code,MXIK Name,Fetched At
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03805,"Igna bargli daraxtlarni qayta ishlash yo’li bilan olinadigan skipidar va boshqa terpen moylari",03805001,"Igna bargli daraxtlarni qayta ishlash yo’li bilan olinadigan skipidar va boshqa terpen moylari",03805001001,"Skipidar (barcha turdagi)",03805001001000000,"Final code for 03805001001",2025-08-13T20:50:04.948Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03805,"Igna bargli daraxtlarni qayta ishlash yo’li bilan olinadigan skipidar va boshqa terpen moylari",03805001,"Igna bargli daraxtlarni qayta ishlash yo’li bilan olinadigan skipidar va boshqa terpen moylari",03805001002,"Igna bargli daraxtlarni  qayta ishlash yo’li bilan olinadigan boshqa yog’lar",03805001002000000,"Final code for 03805001002",2025-08-13T20:50:05.378Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03806,"Kanifol va smola kislotalari va ularning hosilalari; kanifol spirti va kanifol moylari; eritilgan smolalar",03806001,"Kanifol va smola kislotalari va ularning hosilalari; kanifol spirti va kanifol moylari; eritilgan smolalar",03806001001,"Kanifol va smola kislotalari",03806001001000000,"Final code for 03806001001",2025-08-13T20:50:05.984Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03806,"Kanifol va smola kislotalari va ularning hosilalari; kanifol spirti va kanifol moylari; eritilgan smolalar",03806001,"Kanifol va smola kislotalari va ularning hosilalari; kanifol spirti va kanifol moylari; eritilgan smolalar",03806001003,"Kanifolning boshqa hosilalari; kanifol spirti va kanifol moylari; eritilgan smolalar",03806001003000000,"Final code for 03806001003",2025-08-13T20:50:06.304Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03807,"Yog’och smolasi va uni qayta ishlash mahsulotlari",03807001,"Yog’och smolasi va uni qayta ishlash mahsulotlari",03807001001,"Yog’och smolasi",03807001001000000,"Final code for 03807001001",2025-08-13T20:50:07.013Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03807,"Yog’och smolasi va uni qayta ishlash mahsulotlari",03807001,"Yog’och smolasi va uni qayta ishlash mahsulotlari",03807001003,"Yog’och smolasini qayta ishlash mahsulotlari",03807001003000000,"Final code for 03807001003",2025-08-13T20:50:07.341Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03808,"Insektitsidlar, rodensidlar, fungitsidlar, gerbitsidlar, paydo bo’lishiga qarshi vositalar va o’simliklarning o’sishini regulyatorlari, dezinfeksiyalash vositalari va boshqa shunga o’xshash vositalar",03808001,"Insektitsidlar, rodensidlar, fungitsidlar, gerbitsidlar, paydo bo’lishiga qarshi vositalar va o’simliklarning o’sishini regulyatorlari, dezinfeksiyalash vositalari va boshqa shunga o’xshash vositalar",03808001001,"Insektitsidlar",03808001001000000,"Final code for 03808001001",2025-08-13T20:50:07.946Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03808,"Insektitsidlar, rodensidlar, fungitsidlar, gerbitsidlar, paydo bo’lishiga qarshi vositalar va o’simliklarning o’sishini regulyatorlari, dezinfeksiyalash vositalari va boshqa shunga o’xshash vositalar",03808001,"Insektitsidlar, rodensidlar, fungitsidlar, gerbitsidlar, paydo bo’lishiga qarshi vositalar va o’simliklarning o’sishini regulyatorlari, dezinfeksiyalash vositalari va boshqa shunga o’xshash vositalar",03808001003,"Dezinfiksiya vositalari",03808001003000000,"Final code for 03808001003",2025-08-13T20:50:08.257Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03808,"Insektitsidlar, rodensidlar, fungitsidlar, gerbitsidlar, paydo bo’lishiga qarshi vositalar va o’simliklarning o’sishini regulyatorlari, dezinfeksiyalash vositalari va boshqa shunga o’xshash vositalar",03808001,"Insektitsidlar, rodensidlar, fungitsidlar, gerbitsidlar, paydo bo’lishiga qarshi vositalar va o’simliklarning o’sishini regulyatorlari, dezinfeksiyalash vositalari va boshqa shunga o’xshash vositalar",03808001004,"Gerbitsidlar",03808001004000000,"Final code for 03808001004",2025-08-13T20:50:08.563Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03808,"Insektitsidlar, rodensidlar, fungitsidlar, gerbitsidlar, paydo bo’lishiga qarshi vositalar va o’simliklarning o’sishini regulyatorlari, dezinfeksiyalash vositalari va boshqa shunga o’xshash vositalar",03808001,"Insektitsidlar, rodensidlar, fungitsidlar, gerbitsidlar, paydo bo’lishiga qarshi vositalar va o’simliklarning o’sishini regulyatorlari, dezinfeksiyalash vositalari va boshqa shunga o’xshash vositalar",03808001007,"Fungitsidlar",03808001007000000,"Final code for 03808001007",2025-08-13T20:50:08.874Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03808,"Insektitsidlar, rodensidlar, fungitsidlar, gerbitsidlar, paydo bo’lishiga qarshi vositalar va o’simliklarning o’sishini regulyatorlari, dezinfeksiyalash vositalari va boshqa shunga o’xshash vositalar",03808001,"Insektitsidlar, rodensidlar, fungitsidlar, gerbitsidlar, paydo bo’lishiga qarshi vositalar va o’simliklarning o’sishini regulyatorlari, dezinfeksiyalash vositalari va boshqa shunga o’xshash vositalar",03808001008,"O’simlikliklarni o’sishi regulyatorlari va paydo bo’lishiga qarshi vositalar",03808001008000000,"Final code for 03808001008",2025-08-13T20:50:09.180Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03809,"Pardozlash yoki bo’yashni tezlashtirish yoki bo’yoqlarni mahkamlash uchun vositalar (to’qimachilik, qog’oz, charm va boshqa sohalarda qo’llaniladi)",03809001,"Metall yuzalarga ishlov berish va payka yoki payvandlash uchun preparatlar; o’zak yoki payvandlash elektrodlarini yoki chiviqni qoplash uchun ishlatiladigan materiallar",03809001001,"Pardozlash yoki bo’yashni tezlashtirish yoki bo’yoqlarni mahkamlash uchun vositalar (to’qimachilik, qog’oz, charm va boshqa sohalarda qo’llaniladi)",03809001001000000,"Final code for 03809001001",2025-08-13T20:50:09.778Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03810,"Metall yuzalarga ishlov berish va payka yoki payvandlash uchun preparatlar; o’zak yoki payvandlash elektrodlarini yoki chiviqni qoplash uchun ishlatiladigan materiallar",03810001,"Metall yuzalarni qirqish uchun preparatlar, paykalash va payvandlash uchun flyuslar, kukunlar va pastalar",03810001001,"Metall yuzalarga ishlov berish va payka yoki payvandlash uchun preparatlar; o’zak yoki payvandlash elektrodlarini yoki chiviqni qoplash uchun ishlatiladigan materiallar",03810001001000000,"Final code for 03810001001",2025-08-13T20:50:10.376Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03811,"Neft mahsulotlari (shu jumladan benzin) yoki boshqa suyuqliklar uchun antidetonatorlar, antioksidantlar, smola ingibitorlari, yopishqoqlik regulyatorlari, korroziyaga qarshi vositalar va boshqa tayyor qo’shimchalar",03811001,"Neft mahsulotlari (shu jumladan benzin) yoki boshqa suyuqliklar uchun antidetonatorlar, antioksidantlar, smola ingibitorlari, yopishqoqlik regulyatorlari, korroziyaga qarshi vositalar va boshqa tayyor qo’shimchalar",03811001001,"Antioksidantlar, ingibitorlar, yopishqoqlik regulyatorlari (barcha turdagi)",03811001001000000,"Final code for 03811001001",2025-08-13T20:50:10.960Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03811,"Neft mahsulotlari (shu jumladan benzin) yoki boshqa suyuqliklar uchun antidetonatorlar, antioksidantlar, smola ingibitorlari, yopishqoqlik regulyatorlari, korroziyaga qarshi vositalar va boshqa tayyor qo’shimchalar",03811001,"Neft mahsulotlari (shu jumladan benzin) yoki boshqa suyuqliklar uchun antidetonatorlar, antioksidantlar, smola ingibitorlari, yopishqoqlik regulyatorlari, korroziyaga qarshi vositalar va boshqa tayyor qo’shimchalar",03811001006,"Antidetonatorlar (barcha turdagi)",03811001006000000,"Final code for 03811001006",2025-08-13T20:50:11.268Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03811,"Neft mahsulotlari (shu jumladan benzin) yoki boshqa suyuqliklar uchun antidetonatorlar, antioksidantlar, smola ingibitorlari, yopishqoqlik regulyatorlari, korroziyaga qarshi vositalar va boshqa tayyor qo’shimchalar",03811001,"Neft mahsulotlari (shu jumladan benzin) yoki boshqa suyuqliklar uchun antidetonatorlar, antioksidantlar, smola ingibitorlari, yopishqoqlik regulyatorlari, korroziyaga qarshi vositalar va boshqa tayyor qo’shimchalar",03811001014,"Yog’lash uchun ishlatiladigan moylarning qo’shimcha vositalari",03811001014000000,"Final code for 03811001014",2025-08-13T20:50:11.599Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03812,"Rezina vulkanizatsiyasi tezlatgichlari; rezina yoki plastmassa uchun tarkibiy plastifikatorlar, antioksidantlar va stabilizatorlar",03812001,"Rezina vulkanizatsiyasi tezlatgichlari; rezina yoki plastmassa uchun tarkibiy  plastifikatorlar, antioksidantlar va stabilizatorlar",03812001001,"Rezina vulkanizatsiyasi tezlatgichlari (barcha turdagi)",03812001001000000,"Final code for 03812001001",2025-08-13T20:50:12.203Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03812,"Rezina vulkanizatsiyasi tezlatgichlari; rezina yoki plastmassa uchun tarkibiy plastifikatorlar, antioksidantlar va stabilizatorlar",03812001,"Rezina vulkanizatsiyasi tezlatgichlari; rezina yoki plastmassa uchun tarkibiy  plastifikatorlar, antioksidantlar va stabilizatorlar",03812001002,"Rezina yoki plastmassa uchun tarkibiy  plastifikatorlar, antioksidantlar va stabilizatorlar",03812001002000000,"Final code for 03812001002",2025-08-13T20:50:12.536Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03813,"O’to’chirgichlar uchun tarkiblar va zaryadlar; yong’inlarni o’chirish uchun granatalar, zaryadlangan",03813001,"O’to’chirgichlar uchun tarkiblar va zaryadlar; yong’inlarni o’chirish uchun granatalar, zaryadlangan",03813001001,"O’to’chirgichlar uchun tarkiblar va zaryadlar; yong’inlarni o’chirish uchun granatalar, zaryadlangan",03813001001000000,"Final code for 03813001001",2025-08-13T20:50:13.125Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03814,"Murakkab organik erituvchilar va suyultiruvchilar; bo’yoqlar yoki laklarni o’chirish uchun tayyor tarkiblar",03814001,"Murakkab organik erituvchilar va suyultiruvchilar; bo’yoqlar yoki laklarni o’chirish uchun tayyor tarkiblar",03814001001,"Murakkab organik erituvchilar va suyultiruvchilar",03814001001000000,"Final code for 03814001001",2025-08-13T20:50:13.722Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03814,"Murakkab organik erituvchilar va suyultiruvchilar; bo’yoqlar yoki laklarni o’chirish uchun tayyor tarkiblar",03814001,"Murakkab organik erituvchilar va suyultiruvchilar; bo’yoqlar yoki laklarni o’chirish uchun tayyor tarkiblar",03814001002,"Bo’yoqlar yoki laklarni o’chirish uchun tayyor tarkiblar (barcha turdagi)",03814001002000000,"Final code for 03814001002",2025-08-13T20:50:14.160Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03815,"Reaksiya initsiatorlari, reaksiya tezlatkichlari va katalizatorlar",03815001,"Reaksiya initsiatorlari, reaksiya tezlatkichlari va katalizatorlar",03815001001,"Barcha turdagi katalizatorlar (reaksiyalarning initsiatorlari va tezlatgichlari)",03815001001000000,"Final code for 03815001001",2025-08-13T20:50:14.868Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03816,"Olovga chidamli sementlar, qurilish eritmalari, betonlar va shunga o’xshash tarkiblar",03816001,"Olovga chidamli sementlar, qurilish eritmalari, betonlar va shunga o’xshash tarkiblar",03816001001,"Olovga chidamli sementlar, qurilish eritmalari, betonlar va shunga o’xshash tarkiblar",03816001001000000,"Final code for 03816001001",2025-08-13T20:50:15.472Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03817,"Aralash alkilbenzollar va alkilnaftalinlar",03817001,"Aralash alkilbenzollar va alkilnaftalinlar",03817001001,"Aralash alkilbenzollar va alkilnaftalinlar (barcha turlari)",03817001001000000,"Final code for 03817001001",2025-08-13T20:50:16.076Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03818,"Legirlangan kimyoviy elementlar va birikmalar",03818001,"Legirlangan kimyoviy elementlar va birikmalar",03818001001,"Legirlangan kimyoviy elementlar va birikmalar (elektronikada foydalanish uchun)",03818001001000000,"Final code for 03818001001",2025-08-13T20:50:16.783Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03819,"Gidravlik tormoz suyuqliklari",03819001,"Gidravlik tormoz suyuqliklari",03819001001,"Gidravlik tormoz suyuqliklari",03819001001000000,"Final code for 03819001001",2025-08-13T20:50:17.389Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03820,"Antifrizlar va muzlashga qarshi tayyor suyuqliklar",03820001,"Antifrizlar va muzlashga qarshi tayyor suyuqliklar",03820001001,"Antifrizlar (barcha turdagi)",03820001001000000,"Final code for 03820001001",2025-08-13T20:50:18.001Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03820,"Antifrizlar va muzlashga qarshi tayyor suyuqliklar",03820001,"Antifrizlar va muzlashga qarshi tayyor suyuqliklar",03820001004,"Muzlikka qarshi suyuqliklar (barcha turdagi)",03820001004000000,"Final code for 03820001004",2025-08-13T20:50:18.334Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03821,"Mikroorganizmlarning (shu jumladan viruslar va shunga o’xshashlarning) yoki o’simlik, odam yoki hayvon hujayralarining hayotiy faolligini o’stirish yoki taminlash uchun tayyor o’stiruvchi muhitlar",03821001,"Mikroorganizmlarning (shu jumladan viruslar va shunga o’xshashlarning) yoki o’simlik, odam yoki hayvon hujayralarining hayotiy faolligini o’stirish yoki taminlash uchun tayyor o’stiruvchi muhitlar",03821001002,"Mikroorganizmlarning hayotiy faolligini o’stirish yoki taminlash uchun tayyor o’stiruvchi muhitlar",03821001002000000,"Final code for 03821001002",2025-08-13T20:50:18.930Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03822,"Diagnostika yoki laboratoriya reagentlari; sertifikatlangan etalon materiallari",03822001,"Diagnostika yoki laboratoriya reagentlari; sertifikatlangan etalon materiallari",03822001001,"Diagnostika yoki laboratoriya reagentlari",03822001001000000,"Final code for 03822001001",2025-08-13T20:50:19.483Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03822,"Diagnostika yoki laboratoriya reagentlari; sertifikatlangan etalon materiallari",03822001,"Diagnostika yoki laboratoriya reagentlari; sertifikatlangan etalon materiallari",03822001003,"Sertifikatlangan etalon materiallari",03822001003000000,"Final code for 03822001003",2025-08-13T20:50:19.793Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03822,"Diagnostika yoki laboratoriya reagentlari; sertifikatlangan etalon materiallari",03822001,"Diagnostika yoki laboratoriya reagentlari; sertifikatlangan etalon materiallari",03822001358,"Tibbiy diagnostik ekspress-testlar (barcha turdagi)",03822001358000000,"Final code for 03822001358",2025-08-13T20:50:20.101Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03822,"Diagnostika yoki laboratoriya reagentlari; sertifikatlangan etalon materiallari",03822001,"Diagnostika yoki laboratoriya reagentlari; sertifikatlangan etalon materiallari",03822001359,"Boshqa diagnostika yoki laboratoriya reagentlari (imtiyozsiz)",03822001359000000,"Final code for 03822001359",2025-08-13T20:50:20.416Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03823,"Sanoat monokarbon yog’ kislotalar va yog’ spirtlar; yog’ kislotalar",03823001,"Sanoat monokarbon yog’ kislotalar va yog’ spirtlar; yog’ kislotalar",03823001001,"Sanoat monokarbon yog’li kislotalar va tozalangan kislotali yog’lar",03823001001000000,"Final code for 03823001001",2025-08-13T20:50:21.036Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03823,"Sanoat monokarbon yog’ kislotalar va yog’ spirtlar; yog’ kislotalar",03823001,"Sanoat monokarbon yog’ kislotalar va yog’ spirtlar; yog’ kislotalar",03823001002,"Sanoat yog’ spirtlar",03823001002000000,"Final code for 03823001002",2025-08-13T20:50:21.350Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03824,"Quyuv qoliparini va quyuv o’zagini ishlab chiqarish uchun tayyor bog’lovchi moddalar; kimyoviy mahsulotlar va preparatlar, kimyo yoki aloqador sanoatlar uchun",03824001,"Quyuv qoliplarini va quyuv o’zagini ishlab chiqarish uchun tayyor bog’lovchi moddalar; kimyoviy mahsulotlar va preparatlar, kimyo yoki aloqador sanoatlar uchun",03824001001,"Quyuv qoliplarini va quyuv o’zagini ishlab chiqarish uchun tayyor bog’lovchi moddalar",03824001001000000,"Final code for 03824001001",2025-08-13T20:50:21.964Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03824,"Quyuv qoliparini va quyuv o’zagini ishlab chiqarish uchun tayyor bog’lovchi moddalar; kimyoviy mahsulotlar va preparatlar, kimyo yoki aloqador sanoatlar uchun",03824001,"Quyuv qoliplarini va quyuv o’zagini ishlab chiqarish uchun tayyor bog’lovchi moddalar; kimyoviy mahsulotlar va preparatlar, kimyo yoki aloqador sanoatlar uchun",03824001003,"Sement, qurilish eritmalari yoki betonlar uchun tayyor qo’shimchalar",03824001003000000,"Final code for 03824001003",2025-08-13T20:50:22.281Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03824,"Quyuv qoliparini va quyuv o’zagini ishlab chiqarish uchun tayyor bog’lovchi moddalar; kimyoviy mahsulotlar va preparatlar, kimyo yoki aloqador sanoatlar uchun",03824001,"Quyuv qoliplarini va quyuv o’zagini ishlab chiqarish uchun tayyor bog’lovchi moddalar; kimyoviy mahsulotlar va preparatlar, kimyo yoki aloqador sanoatlar uchun",03824001020,"Aglomeratsiyalanmagan metall karbidlar, o’tga chidamli bo’lmagan qurilish eritmalari va betonlar, shuningdek boshqa kimyoviy mahsulotlar va preparatlar",03824001020000000,"Final code for 03824001020",2025-08-13T20:50:22.602Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03824,"Quyuv qoliparini va quyuv o’zagini ishlab chiqarish uchun tayyor bog’lovchi moddalar; kimyoviy mahsulotlar va preparatlar, kimyo yoki aloqador sanoatlar uchun",03824001,"Quyuv qoliplarini va quyuv o’zagini ishlab chiqarish uchun tayyor bog’lovchi moddalar; kimyoviy mahsulotlar va preparatlar, kimyo yoki aloqador sanoatlar uchun",03824001021,"Quyuv qoliplarini va quyuv o’zagini ishlab chiqarish uchun tayyor bog’lovchi moddalar (qurilish sohasida ishlatilmaydigan)",03824001021000000,"Final code for 03824001021",2025-08-13T20:50:22.907Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03824,"Quyuv qoliparini va quyuv o’zagini ishlab chiqarish uchun tayyor bog’lovchi moddalar; kimyoviy mahsulotlar va preparatlar, kimyo yoki aloqador sanoatlar uchun",03824001,"Quyuv qoliplarini va quyuv o’zagini ishlab chiqarish uchun tayyor bog’lovchi moddalar; kimyoviy mahsulotlar va preparatlar, kimyo yoki aloqador sanoatlar uchun",03824001022,"Boshqa kimyoviy mahsulotlar va preparatlar (boshqa subpozitsiyalarda keltirilmagan)",03824001022000000,"Final code for 03824001022",2025-08-13T20:50:23.224Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03824,"Quyuv qoliparini va quyuv o’zagini ishlab chiqarish uchun tayyor bog’lovchi moddalar; kimyoviy mahsulotlar va preparatlar, kimyo yoki aloqador sanoatlar uchun",03824999,"Boshqa joylarda nomlanmagan yoki kiritilmagan kimyoviy moddalar, mahsulotlar va preparatlar",03824999015,"Elektron sigaret suyuqligi",03824999015000000,"Final code for 03824999015",2025-08-13T20:50:23.682Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03825,"Kimyo yoki unga aloqador sanoatlarning qoldiq mahsulotlari",03825001,"Kimyo yoki unga aloqador sanoatlarning qoldiq mahsulotlari",03825001001,"Kimyo yoki unga aloqador sanoatlarning qoldiq mahsulotlari",03825001001000000,"Final code for 03825001001",2025-08-13T20:50:24.399Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03826,"Biodizel va uning aralashmalari",03826001,"Biodizel va uning aralashmalari",03826001001,"Biodizel va uning aralashmalari",03826001001000000,"Final code for 03826001001",2025-08-13T20:50:25.104Z
038,"BOSHQA KIMYOVIY MAHSULOTLAR",03827,"Metan, etan yoki propanning galogenli hosilalardan tarkib topgan aralashmalar",03827001,"Metan, etan yoki propanning galogenli hosilalardan tarkib topgan aralashmalar",03827001001,"Metan, etan yoki propanning galogenli hosilalardan tarkib topgan aralashmalar",03827001001000000,"Final code for 03827001001",2025-08-13T20:50:25.725Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03901,"Etilenning polimerlari birlamchi shakllarda",03901001,"Birlamchi shakldagi etilen polimerlari",03901001001,"Etilen polimerlari (polietilen)",03901001001000000,"Final code for 03901001001",2025-08-13T20:50:26.592Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03901,"Etilenning polimerlari birlamchi shakllarda",03901001,"Birlamchi shakldagi etilen polimerlari",03901001003,"Kimyoviy modifikatsiyalangan yetilen polimerlari",03901001003000000,"Final code for 03901001003",2025-08-13T20:50:26.913Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03901,"Etilenning polimerlari birlamchi shakllarda",03901001,"Birlamchi shakldagi etilen polimerlari",03901001005,"Etilen sopolimerlari",03901001005000000,"Final code for 03901001005",2025-08-13T20:50:27.232Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03902,"Propilen yoki boshqa olefinlar polimerlari birlamchi shakllarda",03902001,"Propilen yoki boshqa olefinlarning polimerlari birlamchi shakllarda",03902001002,"Propilen polimeri (polipropilen)",03902001002000000,"Final code for 03902001002",2025-08-13T20:50:27.841Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03902,"Propilen yoki boshqa olefinlar polimerlari birlamchi shakllarda",03902001,"Propilen yoki boshqa olefinlarning polimerlari birlamchi shakllarda",03902001003,"Poliizobutilen",03902001003000000,"Final code for 03902001003",2025-08-13T20:50:28.143Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03902,"Propilen yoki boshqa olefinlar polimerlari birlamchi shakllarda",03902001,"Propilen yoki boshqa olefinlarning polimerlari birlamchi shakllarda",03902001004,"Propilen sopolimerlari",03902001004000000,"Final code for 03902001004",2025-08-13T20:50:28.453Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03903,"Stirol polimerlari birlamchi shakllarda",03903001,"Birlamchi shakllarda stirol polimerlari",03903001001,"Stirol polimerlari (polistirol)",03903001001000000,"Final code for 03903001001",2025-08-13T20:50:29.059Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03903,"Stirol polimerlari birlamchi shakllarda",03903001,"Birlamchi shakllarda stirol polimerlari",03903001003,"Stirol va butadiyen sopolimerlari",03903001003000000,"Final code for 03903001003",2025-08-13T20:50:29.373Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03904,"Birlamchi shakllarda vinil xlorid yoki boshqa galogenlangan olefinlarning polimerlari",03904001,"Vinil xlorid polimerlari birlamchi shakllarda",03904001001,"Viniliden xlorid polimerlari",03904001001000000,"Final code for 03904001001",2025-08-13T20:50:29.975Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03904,"Birlamchi shakllarda vinil xlorid yoki boshqa galogenlangan olefinlarning polimerlari",03904001,"Vinil xlorid polimerlari birlamchi shakllarda",03904001003,"Floropolimerlar
",03904001003000000,"Final code for 03904001003",2025-08-13T20:50:30.287Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03904,"Birlamchi shakllarda vinil xlorid yoki boshqa galogenlangan olefinlarning polimerlari",03904001,"Vinil xlorid polimerlari birlamchi shakllarda",03904001004,"Vinil xlorid va vinil asetat kopolimerlari",03904001004000000,"Final code for 03904001004",2025-08-13T20:50:30.611Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03904,"Birlamchi shakllarda vinil xlorid yoki boshqa galogenlangan olefinlarning polimerlari",03904001,"Vinil xlorid polimerlari birlamchi shakllarda",03904001005,"Boshqa halogenlangan olefinlarning polimerlari",03904001005000000,"Final code for 03904001005",2025-08-13T20:50:30.939Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03904,"Birlamchi shakllarda vinil xlorid yoki boshqa galogenlangan olefinlarning polimerlari",03904001,"Vinil xlorid polimerlari birlamchi shakllarda",03904001006,"Boshqa polivinilxlorid",03904001006000000,"Final code for 03904001006",2025-08-13T20:50:31.260Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03905,"Vinilatsetat polimerlari yoki boshqa vinil efirlar, birlamchi shakllarda; birlamchi shakldagi boshqa vinil polimerlar",03905001,"Vinilatstat polimerlari birlamchi shakllarda",03905001001,"Polivinilatsetat",03905001001000000,"Final code for 03905001001",2025-08-13T20:50:31.875Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03905,"Vinilatsetat polimerlari yoki boshqa vinil efirlar, birlamchi shakllarda; birlamchi shakldagi boshqa vinil polimerlar",03905001,"Vinilatstat polimerlari birlamchi shakllarda",03905001002,"Polivinil spirti",03905001002000000,"Final code for 03905001002",2025-08-13T20:50:32.187Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03906,"Birlamchi shakllardagi akril polimerlar",03906001,"Akril polimerlari birlamchi shakllarda",03906001001,"Polimetilmetakrilat",03906001001000000,"Final code for 03906001001",2025-08-13T20:50:32.790Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03906,"Birlamchi shakllardagi akril polimerlar",03906001,"Akril polimerlari birlamchi shakllarda",03906001002,"Boshqa akril polimerlar",03906001002000000,"Final code for 03906001002",2025-08-13T20:50:33.102Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03906,"Birlamchi shakllardagi akril polimerlar",03906001,"Akril polimerlari birlamchi shakllarda",03906001003,"Akril kislotaning metil efiri",03906001003000000,"Final code for 03906001003",2025-08-13T20:50:33.420Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03906,"Birlamchi shakllardagi akril polimerlar",03906001,"Akril polimerlari birlamchi shakllarda",03906001004,"Koagulyant",03906001004000000,"Final code for 03906001004",2025-08-13T20:50:33.741Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03907,"Poliatsetallar, va epoksid qatronlar, polikarbonatlar, alkid qatronlar, birlamchi shakllarda poliallil efirlar",03907001,"Poliatsetallar, poliefirlar va epoksid qatronlar, polikarbonatlar, alkid qatronlar, birlamchi shakllarda poliallil efirlar",03907001002,"Birlamchi shakllarda poliatsetallar",03907001002000000,"Final code for 03907001002",2025-08-13T20:50:34.347Z
039,"PLASTMASSALAR VA PLASTMASSA MAHSULOTLAR",03907,"Poliatsetallar, va epoksid qatronlar, polikarbonatlar, alkid qatronlar, birlamchi shakllarda poliallil efirlar",03907001,"Poliatsetallar, poliefirlar va epoksid qatronlar, polikarbonatlar, alkid qatronlar, birlamchi shakllarda poliallil efirlar",03907001003,"Birlamchi shakldagi boshqa poliefirlar",03907001003000000,"Final code for 03907001003",2025-08-13T20:50:34.875Z
